Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,full_text,sentiment_score,age_bracket
18268,835,49,Adorable top,"I loved this top from the first time i saw it online. i ordered a size 10 ~i'm slim with broad shoulder & 36c~ the top fit perfect. when i opened the pkg i thought it would be too big since it looked wide but that was not the case at all. its a little longer in the back & a little shorter in the front. on me~it looks exactly like it does in the picture.its really a cute top & it looks lovely over shorts. makes a cute, casual summer outfit. i cant wait to wear it.",5,1,0,General,Tops,Blouses,"Adorable top. I loved this top from the first time i saw it online. i ordered a size 10 ~i'm slim with broad shoulder & 36c~ the top fit perfect. when i opened the pkg i thought it would be too big since it looked wide but that was not the case at all. its a little longer in the back & a little shorter in the front. on me~it looks exactly like it does in the picture.its really a cute top & it looks lovely over shorts. makes a cute, casual summer outfit. i cant wait to wear it.",0.9991938471794128,45-54
4832,829,36,Best of maeve,"I love this brand! they produced a number of incredibly cute blouses in 2006-2010 and i've missed their quirky designs. this shirt does not run small. i am usually a 6 and have a little extra room in the chest area, even though i'm a 34dd. the arms are the perfect length as well which is nice as i have long arms. the only reason i did not give it five stars is that i wish it was a bit more fitted through the stomach area. its very billowy. i may take it to the tailor... so cute though! on a side",4,1,1,General,Tops,Blouses,"Best of maeve. I love this brand! they produced a number of incredibly cute blouses in 2006-2010 and i've missed their quirky designs. this shirt does not run small. i am usually a 6 and have a little extra room in the chest area, even though i'm a 34dd. the arms are the perfect length as well which is nice as i have long arms. the only reason i did not give it five stars is that i wish it was a bit more fitted through the stomach area. its very billowy. i may take it to the tailor... so cute though! on a side",0.9957648515701294,35-44
2331,835,75,Bought for the color,"Color is beautiful but looks like a maternity top on. i found i could tuck it in slacks and it looked fine. now for the cons:  it is supposed to be peacock design but i had only one peacock,under my arm, which could be seen, i guess, if i waved. the rest were parts of the bird. i would love to have the one in the photos!  next, who thought cheap white buttons on the back was a good idea?  if i had gotten a nice patterned top, i would have replaced the buttons. blouses that i like never seem to b",3,0,1,General,Tops,Blouses,"Bought for the color. Color is beautiful but looks like a maternity top on. i found i could tuck it in slacks and it looked fine. now for the cons:  it is supposed to be peacock design but i had only one peacock,under my arm, which could be seen, i guess, if i waved. the rest were parts of the bird. i would love to have the one in the photos!  next, who thought cheap white buttons on the back was a good idea?  if i had gotten a nice patterned top, i would have replaced the buttons. blouses that i like never seem to b",-0.9874091148376465,55+
11151,906,43,Great cowl + tunic,"This looks awesome with leggings / jeggings and booties or slip ons. great buy. its a wee big, but there are slits up the sides pretty high.",5,1,0,General Petite,Tops,Fine gauge,"Great cowl + tunic. This looks awesome with leggings / jeggings and booties or slip ons. great buy. its a wee big, but there are slits up the sides pretty high.",0.9936379790306091,35-44
3585,903,50,Cute and simple,"Although seemingly simple, this hooded sweater top is actually versatile. wear with jeans or leggings, even a skirt. wear over a cami, tank or even sleeved top. i do like the delicate nature of this piece and it does appear to be made well enough to be durable. would recommend.",5,1,0,General,Tops,Fine gauge,"Cute and simple. Although seemingly simple, this hooded sweater top is actually versatile. wear with jeans or leggings, even a skirt. wear over a cami, tank or even sleeved top. i do like the delicate nature of this piece and it does appear to be made well enough to be durable. would recommend.",0.9997935891151428,45-54
208,895,40,,"Gorgeous top, very nice. detail work, soft and flattering. i don't think its too full on the bottom at all - mine has a loose but pretty straight silhouette. word of warning: soft pink is not pink it is peach with some pink - and definitely not my color. if peach isn't flattering on you, heed this and other reviewers comments they are weighing correctly! i will have to either return for the white or dye the fabric myself to a more flattering shade, bummer that i thought the other reviewers might",5,1,0,General,Tops,Fine gauge,". Gorgeous top, very nice. detail work, soft and flattering. i don't think its too full on the bottom at all - mine has a loose but pretty straight silhouette. word of warning: soft pink is not pink it is peach with some pink - and definitely not my color. if peach isn't flattering on you, heed this and other reviewers comments they are weighing correctly! i will have to either return for the white or dye the fabric myself to a more flattering shade, bummer that i thought the other reviewers might",0.8820121884346008,35-44
9402,872,29,Fun jacket!,My daughter tried this on in the store yesterday and loved it. it fits perfectly; true to size - the quality of the fabric and style is lovely. a fun jacket to layer with.,5,1,2,General Petite,Tops,Knits,Fun jacket!. My daughter tried this on in the store yesterday and loved it. it fits perfectly; true to size - the quality of the fabric and style is lovely. a fun jacket to layer with.,0.9998817443847656,25-34
5354,965,41,Wish it worked,"I had such high hopes for this jacket based on the photo, i even waited for it to come back in stock. the detail is beautiful but it is shapeless and boxy. for reference i ordered xs, and i am usually a 0/2 on top (small chested). it might look better on someone with a larger chest but looked like a sack on me. so disappointing.",3,0,6,General,Jackets,Jackets,"Wish it worked. I had such high hopes for this jacket based on the photo, i even waited for it to come back in stock. the detail is beautiful but it is shapeless and boxy. for reference i ordered xs, and i am usually a 0/2 on top (small chested). it might look better on someone with a larger chest but looked like a sack on me. so disappointing.",-0.9960525035858154,35-44
19341,1008,32,Nice quality,"Fits pretty true to size, thick material, sits nicely.",4,1,0,General Petite,Bottoms,Skirts,"Nice quality. Fits pretty true to size, thick material, sits nicely.",0.9998770952224731,25-34
4871,1099,38,,The dress runs big you should size down. i find the weight to be great for mild winter weather. the length was longer than i expected based on previous reviews.,5,1,3,General,Dresses,Dresses,. The dress runs big you should size down. i find the weight to be great for mild winter weather. the length was longer than i expected based on previous reviews.,-0.8570272922515869,35-44
22406,877,31,Sparkly & gold tones,"I didn't think from the photo online that the sweater would be quite so sparkly & gold! it has gold weaved in - so if the sparkly isn't your thing, beware. the sweater fit well although i didn't feel the neckline was quite as clean as in the photo above. also, you'd have to be careful not to snag on jewelry. it's a thin sweater material that may require a camisole underneath depending on the weather.",4,1,9,General Petite,Tops,Knits,"Sparkly & gold tones. I didn't think from the photo online that the sweater would be quite so sparkly & gold! it has gold weaved in - so if the sparkly isn't your thing, beware. the sweater fit well although i didn't feel the neckline was quite as clean as in the photo above. also, you'd have to be careful not to snag on jewelry. it's a thin sweater material that may require a camisole underneath depending on the weather.",-0.803165078163147,25-34
